CustomerID,CustomerName,CustomerType,RegistrationDate,LastOrderDate,TotalLifetimeValue,CustomerSegment,StateCode,City,ZipCode,AcquisitionChannel
d7f22cd9,Ronnie Davidson,Individual,2022-08-15,2024-07-07,4767.86,Silver,GJ,Scottstad,97501,Organic Search
a999b839,Thomas Myers,Corporate,2021-12-31,2025-05-24,8196.97,Gold,GJ,Lake Barbaraberg,31972,Social Media
62a533a8,Kristen Miller,Individual,2022-03-31,2024-03-17,3004.8,Silver,UP,West Kimberlyview,72610,Social Media
4409eb72,Michele Romero,Corporate,2023-02-17,2025-04-13,2814.5,Bronze,UP,Phillipsview,73414,Referral
7c3591b3,Leslie Hanna DVM,Corporate,2022-07-10,2024-07-22,2604.7,Silver,UP,Jenniferborough,54910,Online Ad
f14216ac,Ashley Jones,Small Business,2021-11-25,2022-04-21,15147.44,Bronze,DL,North Sean,46037,Online Ad
c0168d71,Christopher Kelly,Corporate,2024-04-17,2024-10-29,2575.69,Gold,RJ,Zimmermanport,26587,Online Ad
eceb01f9,Hannah Reese,Corporate,2023-04-05,2024-05-21,6016.19,Gold,UP,Kellystad,56306,Social Media
1b32067b,Alison Jackson,Individual,2023-03-19,2024-10-13,5010.76,Bronze,TN,Glennstad,59238,Organic Search
0dd6eb0d,Jacqueline Tucker,Small Business,2024-05-20,2024-09-14,16396.94,Bronze,KA,North Angelica,19815,Referral
544b7ecb,Susan Buck,Individual,2023-01-08,2023-10-11,12666.57,Bronze,AP,East Christopherport,11994,Social Media
1593ef0b,Ryan Smith,Corporate,2022-12-03,2022-12-07,4869.29,Silver,TN,Lake Elizabethbury,95203,Social Media
35094180,Tasha Martinez,Small Business,2024-01-08,2024-05-10,13948.38,Bronze,TN,East Jaredfurt,07434,Organic Search
5a0ad27a,Sara Turner,Individual,2023-07-22,2024-08-15,16156.19,Gold,AP,Emilyhaven,02486,Referral
5ff12bfe,Heather Bernard,Small Business,2021-07-26,2024-03-03,2215.58,Gold,GJ,Stephanieland,05858,Organic Search
dcab2001,Heather Smith,Individual,2022-08-27,2023-12-05,1664.3,Bronze,KA,Port Jacqueline,23542,Organic Search
637c9f0d,Veronica Wheeler,Small Business,2023-04-30,2025-04-28,2176.6,Gold,MH,North Destiny,98011,Social Media
f8b5f5bb,Miranda Foley,Small Business,2023-10-05,2025-05-09,4663.65,Bronze,GJ,East Jacqueline,33564,Social Media
7d03e1c6,Jennifer Dyer,Corporate,2021-09-15,2024-06-11,12098.82,Silver,WB,Robertfurt,05320,Organic Search
1b8708d0,Samuel Dickerson,Individual,2023-07-22,2024-03-18,1622.86,Gold,MH,Martinhaven,24569,Organic Search
9e9e7514,Paul Jones,Small Business,2021-08-01,2022-01-16,18704.16,Bronze,KA,Kaneview,23758,Organic Search
9d71fe5f,Devin Crawford,Individual,2021-08-28,2022-12-23,15899.14,Silver,KA,North Tammyview,77838,Social Media
0f0e8773,James Russell,Small Business,2024-06-15,2025-03-04,9411.02,Gold,RJ,Rhodesville,51503,Social Media
36a91a8b,John Jacobs,Individual,2022-07-27,2023-10-31,18022.96,Gold,DL,West Anthonytown,69809,Referral
680c8fb4,Patricia Walters,Corporate,2023-12-22,2025-01-11,16519.24,Gold,GJ,Chenmouth,90835,Social Media
d000f476,Gregory Gilbert,Corporate,2023-10-15,2025-05-04,2585.53,Silver,TS,Hawkinshaven,24071,Online Ad
d219dc14,Karen Mcguire,Individual,2022-09-09,2024-06-14,15034.8,Bronze,AP,South Arthur,41434,Referral
7d7407ca,Michael Kelley,Individual,2023-10-09,2024-05-18,19971.35,Bronze,GJ,Schmidtberg,82119,Referral
14d84777,Brooke Todd,Individual,2023-09-21,2024-01-03,4691.83,Silver,WB,North Jamesside,33708,Social Media
d679cc32,Mark Wells,Corporate,2021-09-19,2025-06-05,11034.9,Bronze,DL,Josephhaven,91746,Online Ad
90efd60a,Chad Lewis,Individual,2023-02-07,2024-02-14,1393.63,Bronze,WB,Kennedyfort,74148,Organic Search
f9571898,Ana Aguilar,Small Business,2023-09-28,2024-07-11,12577.16,Gold,RJ,Ashleybury,26427,Organic Search
e10c3621,Aaron Molina,Individual,2023-07-06,2024-05-18,2833.15,Bronze,UP,Leonardport,81504,Online Ad
a692239a,Jacob Nguyen,Individual,2022-09-19,2024-04-05,16554.52,Silver,DL,East Taylorbury,52156,Online Ad
ad085847,Alison Ballard,Individual,2022-12-14,2024-10-19,13965.37,Silver,KA,Conleyborough,14440,Social Media
4eb0026c,Julia Gonzalez,Corporate,2022-10-07,2023-03-11,14932.87,Bronze,WB,Lake Toddberg,77829,Online Ad
a065e800,Cory Potter,Corporate,2023-03-14,2023-08-26,940.43,Bronze,TS,Davidsonmouth,55044,Referral
5bfb3382,Andrew Williams,Small Business,2022-12-12,2023-02-12,13486.91,Bronze,KA,Port Markbury,96354,Referral
a3b3818c,Shane Anderson,Corporate,2022-10-20,2025-04-13,15380.76,Silver,GJ,New Nataliemouth,89529,Social Media
bb60a8ce,Jonathan Taylor,Individual,2024-07-01,2024-08-20,17312.11,Bronze,KA,Kellifort,07628,Referral
0a0d9c3c,Jordan Collins,Individual,2021-12-09,2022-08-23,14685.4,Silver,MH,Justinville,49487,Social Media
e5ff8424,Johnny Davis,Small Business,2024-01-12,2024-01-30,7858.9,Gold,RJ,New Ann,06797,Referral
18b19fbc,Erin Ferguson,Corporate,2022-08-20,2023-04-09,16507.3,Silver,MH,Bergerview,18188,Social Media
40a0826b,David Benitez,Small Business,2022-11-15,2024-07-18,7252.37,Gold,WB,West Melissatown,93114,Referral
ea8eadcd,Stuart Weaver,Individual,2022-10-27,2025-05-16,16633.6,Gold,DL,Beckymouth,27666,Organic Search
09805745,Kristi Moore,Corporate,2022-08-26,2022-12-16,10805.76,Gold,TN,Whiteton,91890,Social Media
74bd23eb,Charles Cook,Individual,2022-07-25,2023-05-20,7005.93,Gold,AP,New Stephenmouth,49009,Organic Search
bb5a0c49,Harry Hahn,Individual,2024-02-12,2024-11-17,11385.73,Bronze,RJ,Jamesville,45677,Social Media
4b1ea5dc,Laura Lane,Individual,2022-09-12,2024-10-17,14174.05,Gold,KA,Huertafort,93830,Organic Search
209b2c7c,Meghan Allen,Individual,2022-01-01,2023-06-30,5316.88,Gold,GJ,New Briannaborough,38385,Social Media
fa527625,Michael Leonard,Small Business,2022-08-06,2024-10-02,9525.91,Bronze,AP,Patriciashire,07579,Social Media
1cc9dfbe,Jessica Griffin,Corporate,2022-11-20,2025-06-12,3970.4,Gold,RJ,Erinfurt,64194,Referral
85926f8d,Jonathan Martinez,Individual,2022-08-20,2023-04-25,227.6,Bronze,AP,Lake Jamesberg,90121,Organic Search
79afc749,Jennifer Robinson,Small Business,2023-07-06,2024-08-24,14277.69,Silver,RJ,Robertsmouth,35100,Referral
082fe5d5,Jennifer Owens,Corporate,2021-11-07,2025-03-10,5228.91,Bronze,MH,Rayshire,58849,Organic Search
ab9052a2,Tina Bell,Small Business,2022-08-12,2023-02-08,17875.75,Silver,DL,Sandraview,97127,Organic Search
d7696587,Christy Davis,Individual,2023-11-22,2024-10-20,16317.88,Bronze,GJ,Lake Zachary,55780,Organic Search
55e8d0ef,Matthew Grant,Corporate,2021-07-25,2024-04-24,12339.29,Gold,DL,Lake Amber,72064,Organic Search
4a97c1d5,James Torres,Corporate,2021-11-15,2022-07-28,5922.49,Bronze,MH,South Mike,12998,Referral
6eb323fa,Stephanie Williams,Individual,2023-06-28,2023-10-26,11195.15,Silver,UP,New Danielville,99091,Online Ad
a9b579aa,Keith Ford,Small Business,2023-05-16,2023-12-18,4487.84,Silver,RJ,Leefurt,85977,Organic Search
7d29403d,Corey Mahoney,Small Business,2023-08-27,2025-05-25,6683.91,Bronze,UP,New Brittany,98624,Referral
fbe55ac5,Michele Mitchell,Small Business,2023-09-19,2025-01-22,18119.18,Silver,KA,New Andreamouth,90672,Organic Search
d4d90d1e,Scott Terrell,Corporate,2024-02-22,2024-06-16,19024.96,Gold,DL,West Kellyview,64090,Organic Search
b1f9c4f0,Sierra James,Individual,2023-05-05,2024-11-09,17389.5,Silver,MH,Amystad,17694,Online Ad
bf2e39c5,Janice Thomas,Individual,2023-01-22,2024-05-26,8764.66,Bronze,MH,Hallview,89379,Online Ad
6ca77941,Mr. Robert Johnson,Small Business,2023-11-08,2024-10-27,9621.88,Gold,MH,Darinberg,99318,Online Ad
9dcc029a,Emily Thomas,Individual,2023-06-07,2024-05-26,19569.2,Silver,TS,North Todd,42576,Referral
5985f32b,Ronald Greene,Individual,2021-11-05,2023-07-18,9908.87,Gold,DL,Tiffanyfort,49848,Social Media
fc9e65d5,Vanessa Weaver,Small Business,2022-07-21,2025-06-28,16378.52,Silver,TN,Port Penny,41979,Social Media
7e2412b1,Julie Thompson,Corporate,2021-11-06,2025-04-20,7237.38,Bronze,GJ,Gibbsland,04854,Online Ad
07ac8227,Andrew Jarvis,Corporate,2022-06-12,2022-12-24,16376.81,Bronze,UP,Salasmouth,19351,Social Media
883dc1dd,Mary Pena,Individual,2023-08-12,2024-05-31,11111.14,Silver,WB,Fishertown,56141,Referral
a51049b6,Anthony Walker,Individual,2021-11-09,2024-09-26,17810.35,Bronze,KA,Lake Ashleyborough,82716,Social Media
44517d61,Brandy Kidd,Small Business,2021-09-25,2023-07-02,8536.01,Silver,KA,New Williamside,89529,Organic Search
66308a2b,Kristen Harrington,Corporate,2023-09-19,2025-02-19,8079.7,Silver,WB,Williamsmouth,03956,Social Media
d7fa2176,Sabrina Perez,Corporate,2023-04-15,2023-12-09,15550.75,Gold,DL,Carrollborough,18934,Organic Search
07d377dc,Mario Smith,Corporate,2024-02-22,2024-09-18,5590.59,Silver,DL,Briggsport,13861,Online Ad
e77cd230,Jacob Owens,Corporate,2024-05-01,2024-12-04,17283.6,Bronze,GJ,Brendaview,39574,Referral
1648f8d0,Brent Rivera,Small Business,2022-03-11,2023-02-06,13841.08,Silver,DL,Morenofurt,88681,Organic Search
931954f0,Gloria Lozano,Small Business,2023-12-17,2025-03-14,15879.59,Bronze,DL,North Amber,23963,Organic Search
d22eb64e,Jack Baker,Corporate,2022-05-23,2025-02-15,12861.74,Bronze,UP,Sandrahaven,81778,Online Ad
30748e1b,Paul Powell,Small Business,2023-08-16,2024-09-06,13497.37,Silver,GJ,Lake Jessicafurt,17637,Organic Search
725f03a1,John Johnson,Individual,2021-11-26,2024-10-22,18716.6,Silver,KA,East Kimbury,04886,Organic Search
8faf40be,April Washington,Corporate,2023-12-09,2024-12-23,12385.54,Gold,GJ,South Michael,68445,Organic Search
ffb42aa7,Nancy Christian,Small Business,2022-08-09,2024-11-25,19628.9,Gold,TN,Lake Bradley,34621,Social Media
d83c3df1,Randall Oliver,Corporate,2023-03-15,2025-03-25,5947.05,Bronze,MH,Collinsville,97730,Organic Search
097bc03e,Catherine Bryant,Small Business,2022-02-07,2023-11-15,6052.19,Gold,RJ,North Davidport,25184,Social Media
fae57867,Todd Williams MD,Small Business,2024-03-27,2024-09-10,18576.0,Bronze,UP,South Josefort,57699,Online Ad
be9da2d8,Joshua Hicks,Small Business,2022-04-12,2022-07-20,8467.56,Gold,DL,Richardshaven,15581,Organic Search
2a229e53,Jordan Griffith,Corporate,2021-10-07,2022-10-12,7063.42,Silver,GJ,Powellhaven,29449,Online Ad
5eba959a,Melissa Sanders,Individual,2024-02-21,2025-02-26,7321.74,Bronze,AP,East Richard,12251,Organic Search
9f01f224,George Hansen,Individual,2022-10-29,2023-12-14,19548.72,Gold,UP,Wallaceborough,05182,Online Ad
f1848a16,Tamara Vasquez,Individual,2021-12-05,2023-09-18,8287.63,Gold,TS,South Ross,18073,Online Ad
f5fe9804,Marilyn Fletcher DDS,Corporate,2023-08-14,2024-09-25,11516.66,Gold,KA,North Nicholas,00629,Online Ad
40172a70,Nicholas Brown,Individual,2024-03-16,2024-11-10,4592.79,Bronze,MH,West Jennifermouth,49151,Online Ad
cf33a580,Debra Taylor,Individual,2021-07-16,2024-11-15,13660.53,Gold,GJ,Jonesview,15475,Online Ad
6c3db5f4,Ashley Berger,Small Business,2023-09-11,2024-10-12,17515.46,Silver,KA,Chadside,61359,Online Ad
8f40c8c2,Kara Norton,Corporate,2022-04-04,2024-12-06,19412.03,Silver,TN,North Christinaville,39158,Referral
c07afcd4,Amy Rogers,Corporate,2023-10-30,2025-05-16,2471.61,Bronze,UP,Jennifermouth,24496,Social Media
f723bbcc,Kevin Brock,Corporate,2023-06-09,2024-11-04,2876.62,Bronze,GJ,North Donnaton,28392,Online Ad
06373e48,Karen Bradley,Small Business,2024-06-13,2024-11-23,10191.9,Silver,RJ,Abigailburgh,57365,Organic Search
f7fbdec5,Emily Landry,Individual,2023-09-29,2024-12-17,9523.16,Gold,AP,East Rachel,21455,Social Media
72eda2d3,Jerry Phelps,Corporate,2023-02-22,2023-11-20,11886.61,Bronze,AP,Johnsonchester,65446,Online Ad
d0d28e2d,Charles Joseph,Small Business,2021-12-16,2024-05-19,3856.54,Bronze,UP,Adamsshire,91281,Organic Search
8c8c3d97,Edward Carlson,Individual,2024-07-05,2024-10-17,430.38,Silver,KA,Boonefort,75904,Online Ad
b1c92afb,Michelle Hendrix,Corporate,2022-07-05,2023-01-18,4009.48,Gold,RJ,Phelpsport,12998,Social Media
d4d96a7a,Jessica Burns,Small Business,2023-03-09,2025-03-19,17154.76,Gold,UP,Port Keithchester,37245,Social Media
88702d7a,Christian Fritz,Individual,2024-06-05,2025-04-05,5933.49,Silver,TN,Smithmouth,54801,Social Media
f7d92453,Meredith Davis,Small Business,2022-01-28,2024-07-25,9396.76,Silver,WB,South Rachelton,19937,Organic Search
9f418dc2,Paul Hopkins,Corporate,2021-12-18,2025-03-29,14311.28,Silver,WB,North Andrew,44319,Online Ad
c3bda322,Tammy Wallace,Corporate,2021-10-20,2024-01-21,10176.42,Gold,MH,Lopezmouth,42816,Organic Search
a40070fd,Janice Mahoney,Individual,2024-06-11,2024-07-01,3232.43,Silver,WB,Hannahview,20240,Online Ad
ea57f022,Kelly Waters,Small Business,2021-10-02,2023-03-05,12632.6,Silver,RJ,East Brian,34078,Organic Search
0f79beac,John Rollins,Corporate,2021-09-08,2025-06-02,1521.56,Silver,DL,North Jenniferside,51538,Social Media
9091ae2e,David Oconnell,Corporate,2024-03-25,2024-12-15,3058.49,Silver,TS,Annaside,27517,Organic Search
ab424e0f,Mary Young,Individual,2022-09-18,2023-11-09,19894.41,Gold,KA,Gonzalezmouth,26319,Referral
5fb9e6b5,Jessica Tran,Small Business,2023-06-18,2025-04-03,13593.28,Silver,TN,Karlport,31798,Online Ad
a229499d,Kathryn Mcgee,Corporate,2022-08-28,2025-05-03,1935.8,Bronze,AP,Thomasbury,46751,Social Media
246820d6,Mr. Timothy Henderson,Small Business,2024-06-03,2025-06-07,18290.44,Silver,TN,Port Marcusland,50128,Referral
3739bf19,Chelsea Smith,Corporate,2022-06-19,2024-05-02,8290.92,Bronze,MH,Lake Jasonstad,19199,Social Media
a5fabb42,Tiffany Rhodes,Small Business,2024-05-30,2024-09-04,3297.82,Silver,RJ,South Lisaside,02730,Referral
533a66dc,Christopher Taylor,Small Business,2022-08-04,2023-04-23,1580.48,Bronze,TN,Stephanieland,69517,Organic Search
72d8af07,Jennifer Perez,Individual,2023-07-21,2023-07-21,4776.85,Silver,KA,South Keithfurt,61263,Organic Search
5114d457,John Johnson,Individual,2023-04-11,2023-05-14,16123.1,Bronze,WB,Priceport,69825,Organic Search
c89fb872,Mark Soto,Corporate,2023-05-08,2025-06-24,8959.85,Gold,DL,Nathanmouth,93155,Referral
45e78ba1,Christopher Swanson,Individual,2023-02-02,2024-04-09,14401.38,Gold,TN,West Michaelburgh,15323,Organic Search
7df41b69,Miguel Simmons,Small Business,2021-10-10,2023-07-02,6695.88,Silver,UP,West Cheryl,83344,Organic Search
b3e1cddd,Sandra Wiggins,Small Business,2024-05-17,2025-03-22,15355.2,Bronze,MH,East Joshuaberg,25135,Organic Search
7464f568,Crystal Williams,Individual,2022-05-09,2022-06-24,19256.05,Gold,MH,Gonzalesberg,59820,Online Ad
5acbac15,Christine Kennedy,Small Business,2023-03-15,2023-10-03,1425.58,Gold,UP,East Stephanieport,42448,Online Ad
d0bd65b3,Tina Pitts,Corporate,2022-06-18,2022-10-15,17593.96,Gold,UP,Youngton,61511,Online Ad
d6b52342,Jamie Bell,Small Business,2023-01-25,2024-09-02,521.31,Bronze,WB,South Elizabethview,55541,Organic Search
6acf4789,Steven Brown,Small Business,2021-08-06,2022-01-15,6470.04,Gold,WB,North James,97979,Referral
722fae05,James Garcia,Corporate,2023-11-11,2024-12-01,12044.43,Silver,KA,Port Jenniferville,79707,Referral
d68a540f,Damon Brown,Corporate,2022-11-09,2023-09-06,14610.25,Silver,KA,South Stephenland,39234,Online Ad
489fd250,Kimberly Lowe,Individual,2023-03-28,2024-11-20,16521.06,Silver,UP,East Michael,65502,Online Ad
664bfc32,Patricia Davis,Corporate,2022-09-05,2025-06-16,3530.48,Bronze,UP,Port Timothyberg,16971,Organic Search
58cfc9ed,James Sullivan,Corporate,2022-05-12,2022-07-13,12348.59,Bronze,GJ,East Robertoport,93004,Referral
65bb747b,Martin Beard,Individual,2022-09-11,2023-08-18,13998.0,Silver,UP,Port Charlesshire,12063,Referral
193331fb,Cynthia Hester,Individual,2023-02-16,2024-01-24,6661.34,Silver,WB,Carlsonfurt,08672,Organic Search
3b42525b,William Franklin,Corporate,2022-08-02,2023-05-26,6278.65,Gold,AP,West David,88807,Social Media
abe3cd7f,Billy Perez,Individual,2021-11-13,2025-04-29,18501.67,Gold,TN,Hardinstad,04531,Organic Search
d728e4da,Lauren Ashley,Individual,2023-10-30,2025-01-21,17936.0,Silver,TN,Lesliefort,89474,Social Media
234bb9b3,Brittany Morse,Corporate,2023-02-08,2025-05-02,19604.6,Bronze,GJ,Lake Kristen,30792,Social Media
ca1c0347,Jaclyn Hernandez DVM,Individual,2023-12-30,2025-06-24,9754.75,Gold,RJ,Kevinmouth,59946,Referral
b117ca2d,Walter Rocha,Small Business,2023-07-03,2024-09-23,7912.51,Gold,MH,Lake Andrea,72184,Referral
ada17f34,Mrs. Kelli Collins,Individual,2022-02-17,2024-04-24,2409.42,Bronze,RJ,Scottview,99508,Referral
c06feacd,Bryan Sutton,Small Business,2022-05-25,2022-09-29,12121.71,Silver,DL,Millerbury,91230,Referral
2b918d76,Steven Gonzalez,Small Business,2023-09-28,2025-03-20,4753.86,Silver,KA,Ellismouth,20256,Organic Search
93a2f0b4,Jessica Cohen,Corporate,2022-03-08,2022-12-09,14734.8,Bronze,RJ,Bernardburgh,83564,Social Media
7383a3e1,Julia Ryan PhD,Individual,2024-06-22,2024-11-13,758.77,Gold,RJ,North Allisonhaven,59540,Referral
b1fe1fed,Richard Klein,Small Business,2022-06-15,2022-12-12,3373.14,Gold,GJ,East Robin,21893,Online Ad
8f81d7ae,Lindsey Meadows,Corporate,2022-04-19,2024-05-31,557.48,Gold,UP,New Shaun,27078,Online Ad
571fcac2,Kelly Guerrero,Corporate,2022-06-11,2023-09-26,6973.51,Bronze,WB,East Loganfort,18730,Organic Search
cfb99782,Claudia Castillo,Small Business,2022-09-10,2022-11-19,19558.43,Silver,KA,Lake Destiny,77738,Social Media
a22152ea,Cathy Brown,Small Business,2024-04-27,2024-07-25,13233.1,Bronze,DL,Port Eric,56575,Online Ad
9534a6cf,Jason Cooke,Corporate,2023-12-30,2025-03-12,12043.1,Bronze,UP,Port Sara,44201,Organic Search
49059ddc,Elizabeth Lamb,Individual,2021-07-30,2025-04-21,982.56,Gold,RJ,Velazquezville,21726,Organic Search
47df2a43,Brittany Cook,Individual,2024-01-24,2024-06-16,8103.22,Gold,RJ,Greenmouth,96626,Online Ad
a0756dcd,Nicole Jacobson,Corporate,2023-01-23,2023-11-09,14465.41,Gold,AP,New Charleston,36874,Organic Search
f299c95a,Tracy White,Small Business,2023-06-09,2024-08-24,4985.98,Bronze,RJ,Ianfurt,40217,Online Ad
e6fa2dbd,Nicole Peterson,Corporate,2022-11-05,2022-12-12,8358.11,Bronze,DL,Patrickburgh,97934,Referral
56aba84a,Julie Sherman DVM,Small Business,2024-02-04,2025-06-07,17864.01,Silver,AP,Port Robert,51957,Online Ad
00539f62,Arthur Good,Corporate,2024-05-31,2025-03-25,13305.62,Gold,GJ,Hensonmouth,47295,Referral
cce6877a,Hayley Williams,Small Business,2022-07-18,2024-05-29,2881.3,Bronze,MH,New Marissa,82697,Online Ad
80ba1f9b,Randall Jenkins,Corporate,2023-12-09,2025-05-01,2932.7,Silver,TS,Theresashire,31618,Referral
403b29a8,Victoria Anderson,Corporate,2023-01-09,2023-12-23,5610.23,Gold,UP,Westmouth,57455,Online Ad
2807b4ec,Parker Lee,Small Business,2021-07-24,2022-07-04,8045.59,Bronze,RJ,Shanetown,98891,Organic Search
4fc6ee17,Cynthia Logan,Individual,2021-07-31,2025-01-10,14818.1,Silver,WB,Dennischester,54166,Referral
17e00b09,Karen Ford,Corporate,2023-08-22,2025-04-20,1127.53,Gold,GJ,East Kelly,74046,Online Ad
be989345,Lucas Mendoza,Individual,2024-03-05,2024-07-11,4326.97,Bronze,RJ,Port Jack,14644,Social Media
7c1b5a06,Jill Vazquez,Individual,2022-11-22,2025-02-01,11942.54,Silver,DL,South Matthew,06208,Organic Search
db5f7d4d,Andrew Chan,Individual,2023-08-03,2025-02-09,13442.32,Bronze,MH,Lake Valeriemouth,83488,Social Media
d4f424b2,Ashley Lee,Individual,2023-10-17,2025-05-25,2344.94,Silver,RJ,Derrickside,88935,Organic Search
0f767894,Christine Delacruz,Corporate,2021-09-01,2022-04-05,11034.2,Gold,GJ,Ethanmouth,46375,Social Media
ab3da31f,David Richardson,Small Business,2023-04-18,2023-11-12,17843.62,Gold,RJ,Kennethside,36141,Online Ad
a0406a94,Dana Taylor,Small Business,2021-11-19,2022-02-28,1173.08,Silver,GJ,Kellyland,49974,Organic Search
1f87bd68,Charles Martinez,Small Business,2021-10-04,2024-02-26,18125.04,Gold,AP,Edwardsville,01516,Organic Search
40598b96,Eric Taylor,Corporate,2021-08-03,2024-07-21,1069.65,Bronze,MH,Beasleyberg,24985,Organic Search
24d0671c,Danielle Mack,Corporate,2023-06-06,2025-02-09,12662.7,Bronze,TS,Port Jocelyn,23139,Referral
50be9fd3,Meredith Nelson,Small Business,2022-02-25,2025-05-13,9741.14,Silver,TS,New Ashleyfort,58356,Organic Search
1a249045,Ruth Vang,Corporate,2021-12-08,2022-11-15,15404.28,Gold,RJ,Coleton,62381,Referral
c812cfa1,Sherry Bradshaw,Small Business,2023-09-15,2023-10-09,5940.82,Gold,MH,East Kyle,72165,Organic Search
15bd99c7,Janet Reid,Small Business,2022-01-03,2022-03-31,18760.23,Bronze,WB,Jasminehaven,56015,Online Ad
62420825,Allison Smith,Corporate,2023-09-20,2024-09-15,7195.44,Silver,TN,South Crystal,80908,Organic Search
e2499a4b,Sarah Gutierrez,Small Business,2024-03-02,2025-05-30,1166.24,Bronze,UP,Josephport,14547,Online Ad
61e0a4ba,Nathaniel French,Individual,2021-12-21,2022-06-06,297.11,Gold,DL,Kevinhaven,08696,Social Media
e480cf13,Benjamin Sanchez DVM,Individual,2022-08-25,2024-09-29,11522.44,Silver,DL,Washingtonside,56293,Organic Search
c2a0c372,Elizabeth Krueger,Corporate,2024-03-25,2025-03-22,16395.04,Bronze,DL,Stephaniechester,11974,Referral
b6bc215a,Bradley Goodwin,Corporate,2022-09-22,2025-03-21,5058.27,Bronze,GJ,Port Elizabeth,86203,Social Media
3f5e5855,Clayton Rosales,Corporate,2024-06-30,2024-07-29,19718.0,Gold,AP,Alexisland,81600,Social Media
3e03e8e0,Caroline Gilbert,Small Business,2023-04-07,2023-11-14,11425.99,Bronze,GJ,Nguyenmouth,95944,Organic Search
f2144882,Dr. Allison Rodriguez,Small Business,2022-03-18,2023-05-12,9469.82,Gold,MH,Gonzalesstad,51853,Social Media
aa596263,Lindsay Collins,Individual,2022-09-16,2024-10-21,18058.82,Gold,WB,Sharonfurt,87192,Social Media
fdd8eaa2,Jose Barnes,Corporate,2023-08-23,2024-08-22,16067.53,Silver,TN,Johnport,49420,Social Media
7fd640b5,Emily Wilkins,Small Business,2024-06-10,2024-08-05,2656.4,Bronze,TN,Crystalhaven,39004,Organic Search
b02971e7,Patricia Turner,Corporate,2022-08-13,2023-06-16,11438.58,Bronze,MH,North David,04942,Referral
45463c77,Juan Myers,Corporate,2023-11-30,2025-01-16,16051.59,Bronze,KA,Scottfort,28402,Online Ad
1016ecae,Jesse Jackson,Individual,2022-03-16,2023-02-21,12442.01,Gold,KA,North Michaelport,66495,Social Media
9f921bef,Julie Hernandez,Individual,2023-10-09,2025-03-19,18371.39,Silver,TS,North Mercedes,68860,Referral
b5a34152,Daniel Morrow,Individual,2022-01-29,2024-02-03,19596.68,Gold,TN,North Kelliborough,49824,Social Media
89b5eb00,Dana Simpson,Corporate,2024-02-16,2025-06-06,13874.72,Silver,MH,Phillipshaven,43223,Referral
90c01318,Michael Brown,Small Business,2024-06-10,2025-01-18,8593.67,Gold,GJ,New Stevenhaven,10915,Social Media
70448518,Jennifer Crawford,Individual,2024-01-10,2024-04-18,5409.54,Gold,MH,Matthewside,58343,Referral
1ff7b062,Terry Ford,Corporate,2024-06-23,2024-07-20,9339.19,Bronze,WB,Jonesborough,26787,Organic Search
ea0b2d0b,Robert Smith,Individual,2023-06-14,2023-06-19,15297.95,Silver,RJ,North Christopher,59951,Referral
6ccc17e9,Adam Smith,Corporate,2023-08-05,2023-12-15,15153.36,Bronze,MH,Johnnyland,39478,Social Media
2ce3967f,Angela Tapia,Small Business,2021-11-21,2025-06-05,6669.38,Silver,RJ,Melaniemouth,93900,Referral
3d892e87,Natalie Odonnell,Corporate,2024-04-13,2025-05-27,18172.72,Silver,RJ,New Kyleside,39955,Organic Search
4f18fc92,Stacy Diaz,Individual,2022-09-16,2023-04-06,15301.85,Gold,GJ,West Jillianport,46161,Online Ad
3d8d464a,Mary Wilkins,Individual,2021-08-08,2022-04-19,1260.7,Silver,KA,Aguilarhaven,11467,Referral
85217de4,Patrick Sanchez,Corporate,2023-10-03,2025-01-28,8772.21,Gold,DL,Davisport,48019,Social Media
bbfe97d4,Elizabeth Beasley,Corporate,2023-11-12,2025-01-02,14546.01,Silver,TN,West Lynn,13955,Organic Search
00af754b,Mrs. Susan Barnes DDS,Individual,2023-11-17,2024-02-13,10049.24,Silver,DL,South Scottville,38216,Social Media
292f961b,Cynthia Richardson,Individual,2021-12-14,2022-04-12,3673.16,Gold,UP,Darrenchester,53110,Online Ad
f06adfca,Paul Tapia,Small Business,2023-01-04,2024-06-15,2746.79,Gold,WB,Karenbury,98908,Online Ad
71312f95,Erik Wilson,Small Business,2023-12-10,2025-03-28,2556.45,Gold,RJ,New Jaime,22117,Organic Search
887d7c92,Jim Powell,Corporate,2022-11-25,2024-08-03,19793.71,Bronze,DL,Port Markview,12201,Online Ad
19e07a07,Marisa Watkins,Corporate,2024-04-11,2024-04-27,6111.95,Bronze,AP,West Keithfort,32059,Online Ad
8e804409,Amy Villarreal,Corporate,2022-12-05,2024-09-24,15095.58,Bronze,GJ,Erikport,72378,Referral
fe105ddc,Mrs. Penny Bell,Small Business,2023-09-27,2024-05-30,12703.12,Gold,RJ,Anthonyside,16646,Online Ad
69ddbf06,Jeremy Wilkerson,Individual,2024-06-28,2024-07-22,7783.29,Gold,AP,Zimmermanland,07001,Social Media
efa2f6a0,Elizabeth Douglas,Individual,2023-01-28,2023-04-24,15416.75,Silver,DL,New Amanda,67815,Referral
6109bbbb,Christine Johnson,Small Business,2023-04-27,2025-01-18,14412.8,Bronze,RJ,Connorville,94541,Organic Search
